date,amount,price,sid,symbol,value
2017-10-02 23:46:00+00:00,0.2055733211512106,4370.02,0,,-898.3595248972134
2017-10-03 11:48:00+00:00,-0.2055733211512106,4294.78,0,,882.8921882137962
2017-10-23 05:56:00+00:00,0.14903334022045694,5937.4436,0,,-884.8770520785746
2017-10-23 17:58:00+00:00,-0.14903334022045694,5822.05,0,,867.6795584305114
2017-10-31 00:18:00+00:00,-0.1415143264070406,6135.183299999999,0,,868.2163320832243
2017-10-31 12:20:00+00:00,0.1415143264070406,6234.99,0,,-882.340410004634
2017-11-07 22:27:00+00:00,0.12229047740769704,6986.0144,0,,-854.3230361530461
2017-11-08 03:05:00+00:00,-0.12229047740769704,7337.0704000000005,0,,897.2538419898827
2017-11-13 19:57:00+00:00,0.1407001170709833,6338.15,0,,-891.7784470134527
2017-11-14 01:40:00+00:00,-0.1407001170709833,6659.99,0,,937.061372691578
2017-11-20 20:10:00+00:00,0.11354759534084304,8201.83475,0,,-931.2986132454645
2017-11-21 08:12:00+00:00,-0.11354759534084304,8191.06,0,,930.0751662925658
2017-11-22 11:27:00+00:00,-0.11167324951738442,8318.384999999998,0,,928.9410836866675
2017-11-22 23:29:00+00:00,0.11167324951738442,8243.02,0,,-920.5248292367901
2017-12-03 20:35:00+00:00,0.08035603747075755,11639.04235,0,,-935.267323200334
2017-12-04 08:37:00+00:00,-0.08035603747075755,11575.03,0,,930.1235444051428
2017-12-12 14:26:00+00:00,0.05648743000474058,16452.8424,0,,-929.3787834490281
2017-12-13 02:29:00+00:00,-0.05648743000474058,15849.2,0,,895.2805756311344
2017-12-20 23:57:00+00:00,0.05487428328266291,16354.815,0,,-897.4587513455447
2017-12-21 06:55:00+00:00,-0.05487428328266291,17176.665,0,,942.5571810614011
