index,return
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-04,0.002917693231335061
2018-08-05,0.0059356551301896765
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,-0.01598060789359712
2018-08-09,0.0
2018-08-10,0.0
2018-08-11,0.0
2018-08-12,0.00011759856465132223
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-18,0.014865974893051748
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,-0.007294208005144909
2018-08-23,0.008872088460518457
2018-08-24,0.0
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.007112139868730383
2018-08-30,0.0
2018-08-31,0.0
2018-09-01,0.004672411859601544
2018-09-02,0.005179120887186084
2018-09-03,-0.0029693873212610633
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-08,0.0037087031910278956
2018-09-09,0.001915274474493689
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,0.007593332211860426
2018-09-17,-0.02475970740206468
2018-09-18,0.0
2018-09-19,-0.00031198913540453344
2018-09-20,0.0006663266958031322
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,-0.02027366006168141
2018-09-28,-0.0036332707987777324
2018-09-29,0.01298448613368608
2018-09-30,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.004526797539097238
2018-10-12,-0.00015082098095875462
2018-10-13,0.0
2018-10-14,0.006071503744453199
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0037064124719423663
2018-11-06,-0.0008664604700816536
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.00759263598293658
2018-11-25,0.044884785901445845
2018-11-26,0.043459701492537306
2018-11-27,-0.009859044305402631
2018-11-28,-0.008770042755665619
2018-11-29,-0.016800086594692898
2018-11-30,0.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.00040616110710556264
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0009895217462267958
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,0.0
2018-12-11,0.0041769946540759495
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0320197370302302
2018-12-17,0.01809681674353958
2018-12-18,0.000718371096126269
2018-12-19,-0.006472030689089525
2018-12-20,0.0
2018-12-21,-0.00991296707268774
2018-12-22,-0.0027989345643850694
2018-12-23,0.0
2018-12-24,-0.01543255851655101
2018-12-25,0.0
2018-12-26,0.0008286044768288647
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,0.0
2018-12-30,0.003942259506370727
2018-12-31,0.0015408735701667453
