date,amount,price,sid,symbol,value
2018-01-01 04:59:00+00:00,-0.06610401936786071,13614.90585,0,,900.0000000000001
2018-01-01 11:01:00+00:00,0.06610401936786071,13553.36,0,,-895.9315719395887
2018-01-01 18:24:00+00:00,-0.06825319685431609,13222.081499999998,0,,902.4493314433109
2018-01-02 00:26:00+00:00,0.06825319685431609,13588.0,0,,-927.4244388564471
2018-01-02 18:04:00+00:00,-0.06350693463877229,13836.8601,0,,878.7365699765362
2018-01-02 19:21:00+00:00,0.06350693463877229,15213.6621,0,,-966.1730446010671
2018-01-06 20:50:00+00:00,-0.0473674450722008,16863.86985,0,,798.7984288246181
2018-01-07 02:52:00+00:00,0.0473674450722008,16776.99,0,,-794.6831523018623
2018-01-10 05:45:00+00:00,0.05753241763301063,13930.0,0,,-801.4265776278381
2018-01-10 11:47:00+00:00,-0.05753241763301063,13989.97,0,,804.8767967132898
2018-01-11 07:29:00+00:00,-0.05946516468551022,13511.230049999998,0,,803.4475200270643
2018-01-11 13:31:00+00:00,0.05946516468551022,13699.99,0,,-814.6721615398432
2018-01-11 21:38:00+00:00,0.060642090233935755,13064.4097,0,,-792.2531118805056
2018-01-12 03:40:00+00:00,-0.060642090233935755,13761.8,0,,834.544317381377
2018-01-13 19:29:00+00:00,0.058838349494780326,14093.1402,0,,-829.2171085665383
2018-01-14 01:31:00+00:00,-0.058838349494780326,14300.0,0,,841.3883977753586
2018-01-15 06:17:00+00:00,-0.0616140132810875,13617.73995,0,,839.0436101376959
2018-01-15 12:19:00+00:00,0.0616140132810875,13589.81,0,,-837.3227338274557
2018-01-20 04:37:00+00:00,-0.07120845458556693,11788.780649999999,0,,839.4608515347352
2018-01-20 10:39:00+00:00,0.07120845458556693,12442.01,0,,-885.9763040381697
2018-01-20 11:43:00+00:00,0.06417578842735205,12410.16735,0,,-796.4322742016323
2018-01-20 17:45:00+00:00,-0.06417578842735205,12789.94,0,,820.8044834385272
2018-01-22 15:42:00+00:00,0.07837642096355789,10427.57015,0,,-817.2756277034305
2018-01-22 21:44:00+00:00,-0.07837642096355789,10015.07,0,,784.9453422994997
2018-01-23 03:31:00+00:00,-0.07234928100239137,10879.124999999998,0,,787.0968716851409
2018-01-23 05:07:00+00:00,0.07234928100239137,10337.874999999998,0,,-747.9378233425965
2018-01-23 07:14:00+00:00,0.08046713068385772,10206.70005,0,,-821.303866774287
2018-01-23 13:16:00+00:00,-0.08046713068385772,10200.0,0,,820.7647329753487
2018-01-23 22:24:00+00:00,-0.07348546607308792,11154.726149999999,0,,819.7102500504116
2018-01-24 00:36:00+00:00,0.07348546607308792,10599.76465,0,,-778.9286455702917
2018-01-24 14:26:00+00:00,-0.0748528558626718,11426.880149999999,0,,855.3346128279755
2018-01-24 20:28:00+00:00,0.0748528558626718,11183.69,0,,-837.1311355828041
2018-01-27 11:18:00+00:00,0.07812124022181037,11143.9005,0,,-870.5753279684527
2018-01-27 17:20:00+00:00,-0.07812124022181037,11574.43,0,,904.2088264605286
2018-01-29 10:22:00+00:00,-0.0782608304121434,11495.501549999999,0,,899.6474973070816
2018-01-29 16:24:00+00:00,0.0782608304121434,11392.92,0,,-891.6193800191169
2018-02-03 02:59:00+00:00,0.1058402806991676,8556.89055,0,,-905.6636977240546
