date,amount,price,sid,symbol,value
2019-07-01 05:48:00+00:00,0.08120620411248881,11082.89705,0,,-900.0000000000001
2019-07-01 17:50:00+00:00,-0.08120620411248881,10226.74,0,,830.4747358453538
2019-07-05 18:00:00+00:00,-0.07407138658385458,11289.908699999998,0,,836.2591918141229
2019-07-06 01:00:00+00:00,0.07407138658385458,11402.246099999998,0,,-844.580178797348
2019-07-06 12:44:00+00:00,0.0732473501168628,11299.190149999999,0,,-827.6357369540574
2019-07-07 00:46:00+00:00,-0.0732473501168628,11246.93,0,,823.8078194498478
2019-07-08 08:54:00+00:00,0.07258894004587267,11338.8608,0,,-823.0758867996958
2019-07-08 11:47:00+00:00,-0.07258894004587267,11908.6528,0,,864.4364841263138
2019-07-15 06:10:00+00:00,0.08493389524001183,10115.6476,0,,-859.1613535432771
2019-07-15 16:36:00+00:00,-0.08493389524001183,10623.9716,0,,902.3352909072609
2019-07-17 04:09:00+00:00,0.09582722699510693,9358.8108,0,,-896.8288869358582
2019-07-17 16:11:00+00:00,-0.09582722699510693,9753.88,0,,934.6872728430335
2019-07-24 13:45:00+00:00,0.09609533304156677,9674.4049,0,,-929.6651608444654
2019-07-25 01:47:00+00:00,-0.09609533304156677,10083.42,0,,968.9696030979952
2019-07-27 20:01:00+00:00,0.1026146901563267,9392.004,0,,-963.757580406981
2019-07-28 08:03:00+00:00,-0.1026146901563267,9509.64,0,,975.8287620982105
2019-09-05 20:45:00+00:00,0.09253309549166615,10518.53305,0,,-973.3124231478964
2019-09-06 08:47:00+00:00,-0.09253309549166615,10699.0,0,,990.0115886653361
2019-09-23 20:59:00+00:00,0.10099884438632524,9772.5517,0,,-987.0164284056182
2019-09-24 09:01:00+00:00,-0.10099884438632524,9722.21,0,,981.931974881175
2019-09-24 12:29:00+00:00,0.10127664696012453,9687.439400000001,0,,-981.1113800614007
2019-09-24 18:55:00+00:00,-0.10127664696012453,8713.827400000002,0,,882.50722126126
2019-09-29 19:07:00+00:00,0.11206710514120914,7951.5723499999995,0,,-891.1096945853814
2019-09-30 07:09:00+00:00,-0.11206710514120914,7749.03,0,,868.4113597523839
2019-10-14 16:22:00+00:00,0.10554306817140187,8238.2816,0,,-869.4935165240057
2019-10-15 04:24:00+00:00,-0.10554306817140187,8319.91,0,,878.1088283099281
2019-10-15 07:49:00+00:00,0.10576826238950793,8282.8974,0,,-876.067665548573
2019-10-15 19:51:00+00:00,-0.10576826238950793,8175.51,0,,864.709486848046
2019-10-24 02:16:00+00:00,0.11658657667140544,7416.550899999999,0,,-864.670280140231
2019-10-24 14:18:00+00:00,-0.11658657667140544,7485.8,0,,872.7437956468069
2019-11-19 10:54:00+00:00,0.10743601350993794,8104.9516,0,,-870.7636895949931
2019-11-19 22:56:00+00:00,-0.10743601350993794,8136.91,0,,874.197172689149
2019-11-26 12:51:00+00:00,0.12252043129329443,7122.69755,0,,-872.6759757976915
2019-11-27 00:53:00+00:00,-0.12252043129329443,7145.05,0,,875.4146076121534
2019-11-30 13:41:00+00:00,0.11417540676757089,7654.54495,0,,-873.9607832869057
2019-12-01 01:43:00+00:00,-0.11417540676757089,7384.27,0,,843.1020309315708
2019-12-01 12:34:00+00:00,-0.11469425971902819,7367.66505,0,,845.0288887675068
2019-12-01 13:44:00+00:00,0.11469425971902819,7440.975149999999,0,,-853.4371364169347
