index,return
2018-01-01,-0.010311940298507571
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,-0.010311940298507682
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.043842211055276525
2018-01-09,0.0
2018-01-10,-0.02051754448429499
2018-01-11,0.0
2018-01-12,0.0
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,-0.024724488916055165
2018-01-26,0.0
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,0.0
2018-01-30,-0.0609126624211106
2018-01-31,-0.031189214713720936
2018-02-01,0.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,-0.01031194029850735
2018-02-05,-0.09173442211055272
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-10,0.022929053455955417
2018-02-11,-0.07431423660544878
2018-02-12,0.0
2018-02-13,0.0021712361017898196
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,-0.01031194029850735
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,-0.010311940298507571
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.016871394303146214
2018-03-02,0.0036547925837107087
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.004608389957332593
2018-03-09,0.03867309085170456
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,-0.00025084197054492385
2018-03-16,0.0
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,0.0
2018-03-20,-0.01031194029850746
2018-03-21,0.0
2018-03-22,-0.01031194029850735
2018-03-23,0.0
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,0.0
2018-03-27,-0.006692031017154765
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,-0.000732175682185976
2018-04-07,-0.009586783826309841
2018-04-08,0.0
2018-04-09,-0.042371842105263346
2018-04-10,0.0
2018-04-11,0.012198439071725575
2018-04-12,0.0
2018-04-13,0.0
2018-04-14,-0.01031194029850746
2018-04-15,-0.01031194029850746
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.00944411453702454
